lat,lng,elev,full_address,date,base_filename
38.132583,-108.297628,2134.85864258,"41900-42498 CO-145, Norwood, CO 81423, USA",Sep 2008,"data/lat_38.13258,long_-108.297_"
38.115292,-108.510935,1930.6385498,"CO-141, Redvale, CO 81431, USA",Jan 2008,"data/lat_38.11529,long_-108.510_"
39.489662,-104.441269,1836.21472168,"42999 Kiowa-Bennett Rd, Kiowa, CO 80117, USA",Aug 2012,"data/lat_39.48966,long_-104.441_"
39.515989,-105.341696,2780.52050781,"11500-11698 Conifer Mountain Rd, Conifer, CO 80433, USA",Oct 2012,"data/lat_39.51598,long_-105.341_"
40.092206,-104.814444,1493.81433105,"US-85, Fort Lupton, CO 80621, USA",Jul 2015,"data/lat_40.09220,long_-104.814_"
39.43264,-104.708051,1923.49182129,"4881 Bayou Hills Rd, Parker, CO 80134, USA",Jul 2012,"data/lat_39.43264,long_-104.708_"
40.084115,-104.816152,1495.12329102,"219 5th St, Fort Lupton, CO 80621, USA",Oct 2012,"data/lat_40.08411,long_-104.816_"
40.996048,-109.433012,1927.98181152,"98-178 US-191, Utah, USA",Apr 2009,"data/lat_40.99604,long_-109.433_"
39.477703,-106.085465,3380.40942383,"Unnamed Road, Breckenridge, CO 80424, USA",,"data/lat_39.47770,long_-106.085_"
38.943331,-104.719119,2114.44482422,"E Woodmen Rd & N Powers Blvd, Colorado Springs, CO, USA",Oct 2011,"data/lat_38.94333,long_-104.719_"
39.433059,-104.709796,1924.64562988,"4890 Bayou Hills Rd, Parker, CO 80134, USA",Jul 2012,"data/lat_39.43305,long_-104.709_"
38.303776,-105.620444,2222.41503906,"7511-7795 CO-69, Cotopaxi, CO 81223, USA",,"data/lat_38.30377,long_-105.620_"
40.652328,-103.184545,1195.19799805,"20200-20398 US-138, Sterling, CO 80751, USA",Oct 2007,"data/lat_40.65232,long_-103.184_"
39.127913,-103.630204,1648.28759766,"County Rd 2W, Limon, CO 80828, USA",Oct 2012,"data/lat_39.12791,long_-103.630_"
37.384541,-102.892499,1486.66088867,"Co Rd 10, Pritchett, CO 81064, USA",Mar 2008,"data/lat_37.38454,long_-102.892_"
39.930634,-104.913085,1572.64221191,"12951 Monaco Way, Thornton, CO 80602, USA",Sep 2012,"data/lat_39.93063,long_-104.913_"
39.948564,-107.702589,2069.98754883,"14092-14596 County Rd 8, Meeker, CO 81641, USA",Jul 2008,"data/lat_39.94856,long_-107.702_"
38.434724,-105.835535,2045.29064941,"8986-9232 US-50, Howard, CO 81233, USA",,"data/lat_38.43472,long_-105.835_"
39.206025,-109.058364,1449.12731934,"Old US Hwy 6 & 50, Thompson, UT 84540, USA",,"data/lat_39.20602,long_-109.058_"
39.93531,-104.912692,1577.58618164,"12915 Locust St, Thornton, CO 80602, USA",,"data/lat_39.93531,long_-104.912_"
39.930387,-104.911608,1569.63342285,"6601-6611 129th Ave, Thornton, CO 80602, USA",Sep 2012,"data/lat_39.93038,long_-104.911_"
40.654755,-103.202735,1197.15112305,"14803-15077 Co Rd 41, Sterling, CO 80751, USA",,"data/lat_40.65475,long_-103.202_"
37.279181,-103.015971,1557.16064453,"US-160, Pritchett, CO 81064, USA",,"data/lat_37.27918,long_-103.015_"
39.948861,-107.709277,2069.97485352,"14092-14596 County Rd 8, Meeker, CO 81641, USA",,"data/lat_39.94886,long_-107.709_"
39.988278,-105.042937,1596.92895508,"4651 Belford Cir, Broomfield, CO 80023, USA",Aug 2012,"data/lat_39.98827,long_-105.042_"
37.382734,-102.718745,1388.48815918,"US-160, Springfield, CO 81073, USA",,"data/lat_37.38273,long_-102.718_"
40.373805,-102.703278,1232.3314209,"55001-55565 County Rd G, Yuma, CO 80759, USA",Jul 2008,"data/lat_40.37380,long_-102.703_"
40.739432,-104.789985,1610.30334473,"14001-14493 Co Rd 104, Nunn, CO 80648, USA",Oct 2007,"data/lat_40.73943,long_-104.789_"
40.733215,-104.793051,1607.49719238,"US-85, Nunn, CO 80648, USA",Jun 2012,"data/lat_40.73321,long_-104.793_"
39.94642,-105.244408,1692.30944824,"4673-4681 Eldorado Springs Dr, Boulder, CO 80303, USA",Jun 2015,"data/lat_39.94642,long_-105.244_"
38.416498,-105.693584,2212.62695312,"2842-3998 Co Rd 12, Cotopaxi, CO 81223, USA",Aug 2012,"data/lat_38.41649,long_-105.693_"
39.735614,-104.963491,1628.53039551,"1223-1245 Race St, Denver, CO 80206, USA",Aug 2015,"data/lat_39.73561,long_-104.963_"
37.190834,-107.768456,2075.62475586,"735-1009 Co Rd 308, Durango, CO 81303, USA",Feb 2008,"data/lat_37.19083,long_-107.768_"
37.192227,-107.75827,2073.96337891,"4108-4144 CO-172, Durango, CO 81303, USA",May 2012,"data/lat_37.19222,long_-107.758_"
39.71923,-104.716028,1694.24816895,"233-301 N Gun Club Rd, Aurora, CO 80018, USA",May 2015,"data/lat_39.71923,long_-104.716_"
39.646365,-104.909554,1695.12011719,"3881-3899 S Magnolia Way, Denver, CO 80237, USA",Sep 2014,"data/lat_39.64636,long_-104.909_"
40.648588,-103.202636,1196.49829102,"14500-14540 Co Rd 41, Sterling, CO 80751, USA",Aug 2012,"data/lat_40.64858,long_-103.202_"
39.205934,-109.089058,1416.77905273,"301 Old US Hwy 6 & 50, Fruita, CO 81521, USA",,"data/lat_39.20593,long_-109.089_"
39.953545,-105.231314,1693.4786377,"5237 Eldorado Springs Dr, Boulder, CO 80303, USA",Jun 2015,"data/lat_39.95354,long_-105.231_"
39.600034,-104.788042,1768.27880859,"S Buckley Rd, Aurora, CO 80016, USA",Jul 2012,"data/lat_39.60003,long_-104.788_"
39.276141,-107.017778,2320.43701172,"1901-4401 Co Rd 9, Snowmass, CO 81654, USA",Oct 2012,"data/lat_39.27614,long_-107.017_"
38.244614,-104.396286,1387.20849609,"43080 US-50 BUS, Pueblo, CO 81006, USA",Sep 2012,"data/lat_38.24461,long_-104.396_"
37.380847,-108.627542,1904.06872559,"11381-11999 Co Rd 23, Cortez, CO 81321, USA",Jan 2008,"data/lat_37.38084,long_-108.627_"
40.5755,-106.286861,2546.79736328,"18814 CO-125, Walden, CO 80480, USA",Sep 2012,"data/lat_40.5755,long_-106.286_"
40.856753,-104.220679,1538.2845459,"57000-58998 Co Rd 89, Grover, CO 80729, USA",Sep 2009,"data/lat_40.85675,long_-104.220_"
39.716615,-107.036319,1923.67077637,"7177 Colorado River Rd, Gypsum, CO 81637, USA",Oct 2009,"data/lat_39.71661,long_-107.036_"
39.597691,-106.340234,3345.0246582,"Back Bowls, Vail, CO 81657, USA",,"data/lat_39.59769,long_-106.340_"
37.325744,-108.135611,2411.05175781,"3500-4830 US-160, Hesperus, CO 81326, USA",Jun 2012,"data/lat_37.32574,long_-108.135_"
40.79825,-105.083526,1687.26647949,"174-1086 W Co Rd 76, Wellington, CO 80549, USA",Sep 2007,"data/lat_40.79825,long_-105.083_"
38.244737,-104.396824,1390.13793945,"43080 US-50 BUS, Pueblo, CO 81006, USA",Sep 2012,"data/lat_38.24473,long_-104.396_"
40.02005,-109.13265,1728.96166992,"28290 Stanton Rd, Vernal, UT 84078, USA",Jun 2008,"data/lat_40.02005,long_-109.132_"
39.281618,-107.016072,2296.20556641,"2605 Capitol Creek Rd, Snowmass, CO 81654, USA",Oct 2012,"data/lat_39.28161,long_-107.016_"
39.736859,-105.014082,1584.36230469,"US-6, Denver, CO 80204, USA",Aug 2015,"data/lat_39.73685,long_-105.014_"
39.273775,-107.019225,2334.55615234,"4401 Capitol Creek Rd, Snowmass, CO 81654, USA",Oct 2012,"data/lat_39.27377,long_-107.019_"
37.801244,-104.309717,1684.74230957,"54255 CO-10, Fowler, CO 81039, USA",Jul 2012,"data/lat_37.80124,long_-104.309_"
39.598823,-106.086089,2756.54711914,"Dillon Dam Rd, Frisco, CO 80443, USA",Oct 2012,"data/lat_39.59882,long_-106.086_"
39.314427,-104.88151,1942.27575684,"100 Bell Mountain Pkwy, Castle Rock, CO 80104, USA",Aug 2012,"data/lat_39.31442,long_-104.881_"
38.176524,-103.619297,1318.69042969,"4001-5943 Co Ln 25, Sugar City, CO 81076, USA",,"data/lat_38.17652,long_-103.619_"
38.689409,-108.059396,1574.56481934,"1733 1600 Rd, Delta, CO 81416, USA",Aug 2012,"data/lat_38.68940,long_-108.059_"
39.369847,-103.794164,1816.78491211,"Co Rd 141, Limon, CO 80828, USA",Oct 2009,"data/lat_39.36984,long_-103.794_"
38.539571,-108.019381,1740.43811035,"10244-10756 Hillside Rd, Montrose, CO 81403, USA",Aug 2012,"data/lat_38.53957,long_-108.019_"
39.27843,-103.503171,1707.41882324,"Pearl St, Genoa, CO 80818, USA",Aug 2012,"data/lat_39.27843,long_-103.503_"
40.817246,-103.68862,1396.68530273,"231 Co Rd 145, Raymer, CO 80742, USA",Aug 2012,"data/lat_40.81724,long_-103.688_"
38.987262,-105.36349,2416.1550293,"37888 US-24, Lake George, CO 80827, USA",Aug 2015,"data/lat_38.98726,long_-105.363_"
40.481908,-104.773358,1448.46081543,"33001-33441 Co Rd 31, Greeley, CO 80631, USA",Sep 2007,"data/lat_40.48190,long_-104.773_"
37.222182,-103.354944,1733.01574707,"24849-30483 US-160, Kim, CO 81049, USA",Aug 2012,"data/lat_37.22218,long_-103.354_"
39.354469,-104.95377,1900.63195801,"3578-3602 Bear Canyon Cir, Sedalia, CO 80135, USA",Jul 2008,"data/lat_39.35446,long_-104.953_"
40.323353,-105.852522,2673.68237305,"20461 US-34, Grand Lake, CO 80447, USA",Sep 2012,"data/lat_40.32335,long_-105.852_"
38.35352,-105.201244,1760.734375,"Co Rd 78, Florence, CO 81226, USA",Aug 2007,"data/lat_38.35352,long_-105.201_"
38.947472,-104.868561,2059.55297852,"2500-2560 W Woodmen Rd, Colorado Springs, CO 80919, USA",Aug 2011,"data/lat_38.94747,long_-104.868_"
39.294598,-102.629888,1351.05908203,"I-70, Stratton, CO 80836, USA",Oct 2012,"data/lat_39.29459,long_-102.629_"
38.110731,-103.161152,1199.34912109,"32795 Co Rd 14, Las Animas, CO 81054, USA",Aug 2012,"data/lat_38.11073,long_-103.161_"
39.307989,-108.819606,1504.30786133,"Douglas Pass Rd, Loma, CO 81524, USA",Jul 2012,"data/lat_39.30798,long_-108.819_"
40.51201,-107.38771,1907.27941895,"97862-97866 US-40, Hayden, CO 81639, USA",Sep 2011,"data/lat_40.51201,long_-107.387_"
38.103865,-104.444329,1473.26293945,"37950 Undercliffe Rd, Avondale, CO 81022, USA",Jun 2009,"data/lat_38.10386,long_-104.444_"
40.304818,-104.35408,1395.81591797,"37904-39480 US-34, Kersey, CO 80644, USA",Sep 2012,"data/lat_40.30481,long_-104.354_"
38.594259,-104.214185,1707.84216309,"32801-33307 Myers Rd, Yoder, CO 80864, USA",Jul 2012,"data/lat_38.59425,long_-104.214_"
37.610894,-106.11661,2332.4831543,"1487-1999 N Farm Rd, Monte Vista, CO 81144, USA",Sep 2012,"data/lat_37.61089,long_-106.116_"
38.740952,-104.808579,1805.99377441,"6336 CO-115, Colorado Springs, CO 80926, USA",Jul 2015,"data/lat_38.74095,long_-104.808_"
39.386921,-104.787884,1885.01135254,"5600 CO-86, Franktown, CO 80116, USA",Jul 2012,"data/lat_39.38692,long_-104.787_"
38.871603,-103.123365,1420.17456055,"US-287, Hugo, CO 80821, USA",Aug 2012,"data/lat_38.87160,long_-103.123_"
39.459062,-104.207316,1856.57629395,"40705-40999 Ridge Rd, Deer Trail, CO 80105, USA",Oct 2009,"data/lat_39.45906,long_-104.207_"
39.294271,-102.63003,1350.69360352,"I-70, Stratton, CO 80836, USA",Oct 2012,"data/lat_39.29427,long_-102.630_"
39.823685,-104.924574,1565.59033203,"5301-5399 E 70th Ave, Commerce City, CO 80022, USA",Oct 2012,"data/lat_39.82368,long_-104.924_"
39.815989,-104.922077,1571.13964844,"5601-5609 E 66th Ave, Commerce City, CO 80022, USA",Oct 2012,"data/lat_39.81598,long_-104.922_"
40.094555,-104.827763,1489.99975586,"12424-12766 Co Rd 14 1/2, Fort Lupton, CO 80621, USA",Jun 2015,"data/lat_40.09455,long_-104.827_"
37.205399,-105.419728,2442.03125,"910 Salazar St, San Luis, CO 81152, USA",Sep 2012,"data/lat_37.20539,long_-105.419_"
38.512962,-106.748539,2420.77001953,"50050 US-50, Gunnison, CO 81230, USA",Aug 2015,"data/lat_38.51296,long_-106.748_"
38.026991,-104.733688,1628.68334961,"7081 Pine Bluff Dr, Pueblo, CO 81004, USA",Jul 2012,"data/lat_38.02699,long_-104.733_"
37.244672,-105.909852,2321.69213867,"16019-17499 Co Rd 19, Sanford, CO 81151, USA",Sep 2012,"data/lat_37.24467,long_-105.909_"
38.849694,-103.308727,1481.91455078,"CO-94, Hugo, CO 80821, USA",Aug 2012,"data/lat_38.84969,long_-103.308_"
40.101622,-104.810778,1491.97412109,"1669-1899 US-85, Fort Lupton, CO 80621, USA",Jul 2015,"data/lat_40.10162,long_-104.810_"
39.569388,-105.941338,3234.08984375,"33 Forest Rd 175, Keystone, CO 80435, USA",,"data/lat_39.56938,long_-105.941_"
40.432494,-104.668304,1418.86706543,"453 Balsam Ave, Greeley, CO 80631, USA",Oct 2007,"data/lat_40.43249,long_-104.668_"
39.726376,-104.838844,1654.22338867,"12920 E 7th Ave, Aurora, CO 80011, USA",Sep 2011,"data/lat_39.72637,long_-104.838_"
40.290828,-104.206854,1359.43664551,"44824 US-34, Orchard, CO 80649, USA",Sep 2012,"data/lat_40.29082,long_-104.206_"
40.514012,-104.890766,1494.28540039,"8801-8925 Gander Valley Ln, Windsor, CO 80550, USA",Sep 2007,"data/lat_40.51401,long_-104.890_"
38.547153,-106.247696,2735.50537109,"19517-19999 US-50, Salida, CO 81201, USA",Aug 2015,"data/lat_38.54715,long_-106.247_"
40.512354,-107.532481,1884.26574707,"401 Emerson St, Craig, CO 81625, USA",Oct 2007,"data/lat_40.51235,long_-107.532_"
40.303706,-109.20299,1574.15820312,"US-40, Jensen, UT 84035, USA",Sep 2011,"data/lat_40.30370,long_-109.202_"
39.725796,-105.055689,1634.71630859,"US-6, Lakewood, CO 80226, USA",Oct 2012,"data/lat_39.72579,long_-105.055_"
40.382593,-106.810594,2192.8659668,"33290-33600 US-40, Steamboat Springs, CO 80487, USA",Oct 2007,"data/lat_40.38259,long_-106.810_"
40.255316,-108.084813,2031.9855957,"Co Rd 57, Meeker, CO 81641, USA",Sep 2008,"data/lat_40.25531,long_-108.084_"
40.051823,-106.158961,2314.8527832,"46838-46840 US-40, Parshall, CO 80468, USA",Oct 2012,"data/lat_40.05182,long_-106.158_"
39.494521,-106.164392,3126.78491211,"182 Ski Area Access, Frisco, CO 80443, USA",,"data/lat_39.49452,long_-106.164_"
39.91489,-105.194506,1741.94665527,"W 120th Ave, Louisville, CO 80027, USA",Jul 2015,"data/lat_39.91489,long_-105.194_"
38.741054,-105.181377,2885.72412109,"300 Whalen Ave, Cripple Creek, CO 80813, USA",Jul 2012,"data/lat_38.74105,long_-105.181_"
38.073933,-109.350119,1839.14831543,"US-191, Monticello, UT 84535, USA",May 2013,"data/lat_38.07393,long_-109.350_"
38.837341,-107.668843,1664.64868164,"12749-12999 3700 Rd, Hotchkiss, CO 81419, USA",Sep 2012,"data/lat_38.83734,long_-107.668_"
37.973625,-109.355296,2088.54125977,"US-191, Monticello, UT 84535, USA",Nov 2007,"data/lat_37.97362,long_-109.355_"
39.609699,-104.95691,1687.15686035,"2582-2646 E Orchard Rd, Greenwood Village, CO 80121, USA",Sep 2015,"data/lat_39.60969,long_-104.956_"
39.489554,-106.161469,3197.22167969,"182 Ski Area Access, Frisco, CO 80443, USA",,"data/lat_39.48955,long_-106.161_"
40.503233,-107.552925,1881.68664551,"2-30 S Ranney St, Craig, CO 81625, USA",Sep 2008,"data/lat_40.50323,long_-107.552_"
37.269105,-105.971868,2321.20556641,"15423-15953 Co Rd W, La Jara, CO 81140, USA",Sep 2012,"data/lat_37.26910,long_-105.971_"
38.503776,-107.936223,1765.09973145,"61751 Lasalle Rd, Montrose, CO 81403, USA",Aug 2012,"data/lat_38.50377,long_-107.936_"
39.500317,-106.155891,2976.03735352,"Ten Mile Canyon National Recreation Trail, Frisco, CO 80443, USA",,"data/lat_39.50031,long_-106.155_"
40.514773,-105.045502,1510.44006348,"1809-1815 Rosemary Ct, Fort Collins, CO 80528, USA",Aug 2015,"data/lat_40.51477,long_-105.045_"
39.885445,-104.31954,1559.89123535,"10373-10783 Strasburg Rd, Strasburg, CO 80136, USA",Nov 2007,"data/lat_39.88544,long_-104.319_"
38.372935,-104.65215,1532.52001953,"1066-1074 Tenderfoot Ln, Pueblo West, CO 81007, USA",Aug 2007,"data/lat_38.37293,long_-104.652_"
38.401752,-102.730273,1213.68334961,"10000-10838 US-287, Eads, CO 81036, USA",Jul 2012,"data/lat_38.40175,long_-102.730_"
40.525342,-105.045808,1514.31494141,"4430 Innovation Dr, Fort Collins, CO 80525, USA",Jul 2015,"data/lat_40.52534,long_-105.045_"
38.284605,-107.1177,2466.02124023,"17780-17998 CO-149, Powderhorn, CO 81243, USA",Oct 2008,"data/lat_38.28460,long_-107.117_"
39.493742,-106.168379,3126.72558594,"Colorado Trail, Frisco, CO 80443, USA",,"data/lat_39.49374,long_-106.168_"
38.374462,-104.650605,1537.71899414,"1081-1899 Tenderfoot Ln, Pueblo West, CO 81007, USA",Aug 2007,"data/lat_38.37446,long_-104.650_"
38.744443,-105.181079,2892.71240234,"340-352 Colorado Ave, Cripple Creek, CO 80813, USA",Jul 2012,"data/lat_38.74444,long_-105.181_"
38.752687,-105.170365,2968.27734375,"601-603 Galena Ave, Cripple Creek, CO 80813, USA",Jul 2012,"data/lat_38.75268,long_-105.170_"
37.368248,-105.105143,2626.89379883,"16984 CO-12, La Veta, CO 81055, USA",Aug 2012,"data/lat_37.36824,long_-105.105_"
37.34652,-108.311434,2111.33349609,"40001-40095 US-160, Mancos, CO 81328, USA",Jun 2012,"data/lat_37.34652,long_-108.311_"
38.910765,-106.954348,2998.22021484,"61-73 Anthracite Dr, Crested Butte, CO 81225, USA",,"data/lat_38.91076,long_-106.954_"
40.520008,-104.639746,1478.53210449,"35628-35998 Co Rd 45, Eaton, CO 80615, USA",Oct 2007,"data/lat_40.52000,long_-104.639_"
39.839669,-105.399725,2460.59912109,"1077 Crawford Gulch Rd, Golden, CO 80403, USA",Sep 2009,"data/lat_39.83966,long_-105.399_"
40.52069,-104.639744,1478.30163574,"35628-35998 Co Rd 45, Eaton, CO 80615, USA",Oct 2007,"data/lat_40.52069,long_-104.639_"
39.208209,-109.117949,1458.26452637,"Bureau of Land Management 194, Thompson, UT 84540, USA",Jul 2012,"data/lat_39.20820,long_-109.117_"
38.561667,-107.693333,1928.74621582,"Pulpit Rock Overlook Trail, Montrose, CO 81401, USA",,"data/lat_38.56166,long_-107.693_"
39.104591,-105.466998,2638.35693359,"30893 Co Rd 77, Lake George, CO 80827, USA",Oct 2012,"data/lat_39.10459,long_-105.466_"
38.831602,-103.047106,1372.40405273,"US-287, Kit Carson, CO 80825, USA",Aug 2012,"data/lat_38.83160,long_-103.047_"
39.955647,-104.456806,1546.54760742,"43701 E 144th Ave, Keenesburg, CO 80643, USA",Oct 2009,"data/lat_39.95564,long_-104.456_"
38.916003,-104.988436,2331.43310547,"9045 Ute Rd, Cascade, CO 80809, USA",May 2008,"data/lat_38.91600,long_-104.988_"
39.376562,-103.95511,1708.2644043,"Co Rd 153, Agate, CO 80101, USA",Oct 2009,"data/lat_39.37656,long_-103.955_"
37.42886,-105.447221,2409.40307617,"US-160, Blanca, CO 81123, USA",Aug 2015,"data/lat_37.42886,long_-105.447_"
40.434069,-105.023698,1515.31689453,"4133 Valley Oak Dr, Loveland, CO 80538, USA",Jul 2012,"data/lat_40.43406,long_-105.023_"
39.655038,-102.820403,1344.22741699,"County Rd 6, Cope, CO 80812, USA",Jun 2008,"data/lat_39.65503,long_-102.820_"
38.278349,-108.799341,1622.96435547,"CO-90, Bedrock, CO 81411, USA",Sep 2008,"data/lat_38.27834,long_-108.799_"
40.444797,-104.920429,1501.85998535,"1267-1269 Hilltop Cir, Windsor, CO 80550, USA",Jun 2012,"data/lat_40.44479,long_-104.920_"
40.52738,-104.639712,1478.66088867,"36000-36998 Co Rd 45, Eaton, CO 80615, USA",Oct 2007,"data/lat_40.52738,long_-104.639_"
39.535155,-106.035881,2817.48608398,"832 Braddock Dr, Breckenridge, CO 80424, USA",Feb 2011,"data/lat_39.53515,long_-106.035_"
37.351224,-107.856979,2005.41882324,"3503-3625 Co Rd 203, Durango, CO 81301, USA",Dec 2007,"data/lat_37.35122,long_-107.856_"
37.690467,-103.950506,1463.85400391,"7001-7263 US-350, Model, CO 81059, USA",Sep 2012,"data/lat_37.69046,long_-103.950_"
38.722261,-107.012302,2537.97021484,"10868 Co Rd 730, Gunnison, CO 81230, USA",Sep 2012,"data/lat_38.72226,long_-107.012_"
40.53924,-104.673918,1465.92980957,"20416 Co Rd 76, Eaton, CO 80615, USA",Oct 2007,"data/lat_40.53924,long_-104.673_"
40.583772,-102.720526,1272.46496582,"45064 Co Rd 22, Haxtun, CO 80731, USA",Nov 2007,"data/lat_40.58377,long_-102.720_"
40.36304,-103.442708,1259.49926758,"12514 US-6, Hillrose, CO 80733, USA",Aug 2012,"data/lat_40.36304,long_-103.442_"
39.000552,-107.931855,2598.34423828,"23874-24108 CO-65, Cedaredge, CO 81413, USA",Aug 2012,"data/lat_39.00055,long_-107.931_"
38.814313,-102.56638,1376.171875,"US-40, Cheyenne Wells, CO 80810, USA",Oct 2012,"data/lat_38.81431,long_-102.566_"
40.424683,-106.983274,2007.28076172,"35275 Co Rd 179, Steamboat Springs, CO 80487, USA",Jul 2008,"data/lat_40.42468,long_-106.983_"
37.471773,-108.510075,2114.49731445,"101 Railroad Ave, Dolores, CO 81323, USA",Dec 2007,"data/lat_37.47177,long_-108.510_"
39.216787,-104.930948,2050.95263672,"10001 S Perry Park Rd, Larkspur, CO 80118, USA",Sep 2011,"data/lat_39.21678,long_-104.930_"
37.415674,-108.582686,1921.79016113,"25583 Rd P, Dolores, CO 81323, USA",Jan 2008,"data/lat_37.41567,long_-108.582_"
38.711935,-108.005675,1580.14074707,"19180 E Rd, Delta, CO 81416, USA",Aug 2012,"data/lat_38.71193,long_-108.005_"
39.522676,-106.215633,3201.0378418,"I-70, Frisco, CO 80443, USA",Jul 2015,"data/lat_39.52267,long_-106.215_"
40.035002,-107.99377,1865.23291016,"72744-72976 CO-64, Meeker, CO 81641, USA",Oct 2012,"data/lat_40.03500,long_-107.993_"
39.578207,-106.098356,2759.9675293,"300-312 Creekside Dr, Frisco, CO 80443, USA",Aug 2008,"data/lat_39.57820,long_-106.098_"
39.75577,-105.0509,1634.23046875,"2643-2649 Yates St, Denver, CO 80212, USA",Jun 2015,"data/lat_39.75577,long_-105.050_"
40.355304,-103.43449,1273.08288574,"I-76, Hillrose, CO 80733, USA",Jul 2015,"data/lat_40.35530,long_-103.434_"
40.043909,-107.975393,1898.48181152,"1000-1438 Co Rd 7, Meeker, CO 81641, USA",Oct 2012,"data/lat_40.04390,long_-107.975_"
37.460838,-108.504324,2132.33105469,"17248 Rd 30, Dolores, CO 81323, USA",Dec 2007,"data/lat_37.46083,long_-108.504_"
38.295057,-104.735267,1577.62182617,"1000-1084 S Briarcliff Dr, Pueblo West, CO 81007, USA",Jun 2012,"data/lat_38.29505,long_-104.735_"
40.359513,-103.428514,1272.96435547,"Co Rd Q & I-76, Hillrose, CO 80733, USA",Jul 2015,"data/lat_40.35951,long_-103.428_"
40.030156,-107.980177,1871.05725098,"73544 CO-64, Meeker, CO 81641, USA",Oct 2012,"data/lat_40.03015,long_-107.980_"
37.479638,-104.665345,1946.54101562,"I-25, Aguilar, CO 81020, USA",Aug 2015,"data/lat_37.47963,long_-104.665_"
