lat,lng,elev,full_address,date
40.073506,-103.988842,1428.928344726562,"6567-7669 Co Rd F, Fort Morgan, CO 80701, USA",Oct 2007
38.135545,-104.040382,1323.604248046875,"US-50, Fowler, CO 81039, USA",Sep 2012
38.726454,-107.978809,1574.809692382812,"20388-20844 F Rd, Delta, CO 81416, USA",Aug 2012
38.112371,-103.902056,1309.314086914062,"9649 Co Rd Kk, Manzanola, CO 81058, USA",Jun 2012
39.719857,-105.240313,2238.27099609375,"257 Alpine Rd, Golden, CO 80401, USA",Jun 2012
38.735882,-107.990061,1571.353759765625,"5937-5999 2000 Rd, Delta, CO 81416, USA",Aug 2012
38.659609,-106.954794,2453.494140625,"5286 Co Rd 730, Gunnison, CO 81230, USA",Sep 2012
38.230901,-104.549544,1447.838623046875,"23125 Preston Rd, Pueblo, CO 81006, USA",Jun 2012
39.713913,-105.249363,2264.58251953125,"132 Paradise Rd, Golden, CO 80401, USA",Aug 2012
40.198674,-105.119249,1541.9658203125,"2244-2298 Vivian St, Longmont, CO 80501, USA",Aug 2012
38.16003,-105.95175,2388.1640625,"US-285, Moffat, CO 81143, USA",Sep 2012
37.613155,-104.803206,1900.046752929688,"23500 US-160, Walsenburg, CO 81089, USA",Oct 2012
38.748184,-108.036837,1533.255981445312,"1770-1772 Hillcrest Dr, Delta, CO 81416, USA",Aug 2012
39.710411,-105.292856,2356.846435546875,"25473-25949 US-40, Golden, CO 80401, USA",Aug 2012
40.529358,-105.071227,1532.033447265625,"475-499 E Troutman Pkwy, Fort Collins, CO 80525, USA",Jul 2015
39.709729,-105.287267,2334.884033203125,"24938-25998 US-40, Golden, CO 80401, USA",Aug 2012
38.043103,-103.743892,1305.575439453125,"28170 Manor St, Rocky Ford, CO 81067, USA",Jul 2012
40.529431,-105.062614,1523.618896484375,"702-818 Breakwater Dr, Fort Collins, CO 80525, USA",Sep 2015
39.546435,-104.660813,1901.804077148438,"13801-14195 N Delbert Rd, Parker, CO 80138, USA",Jun 2015
40.525556,-105.07018,1528.611938476562,"4502 John F Kennedy Pkwy, Fort Collins, CO 80525, USA",Sep 2007
39.539936,-104.661166,1905.960327148438,"12577-13799 N Delbert Rd, Parker, CO 80138, USA",Jun 2015
39.75855,-104.83769,1623.542602539062,"12796-12798 E 30th Ave, Aurora, CO 80011, USA",May 2015
39.766094,-104.842431,1622.232788085938,"3456-3598 N Revere St, Aurora, CO 80011, USA",Sep 2011
38.810107,-107.970972,1626.119384765625,"1087-1099 Knight Rd, Orchard City, CO 81410, USA",Aug 2012
39.605535,-105.060482,1658.302368164062,"5785 W Leawood Dr, Littleton, CO 80123, USA",Aug 2012
37.380385,-108.343402,2131.276123046875,"38816 CO-184, Mancos, CO 81328, USA",Nov 2007
39.599391,-106.077545,2752.372802734375,"Loop C, Silverthorne, CO 80498, USA",Aug 2008
38.749738,-108.027475,1537.39599609375,"663-671 1800 Rd, Delta, CO 81416, USA",Aug 2012
37.703142,-105.870925,2302.95361328125,"8000-8098 County Rd 109 N, Mosca, CO 81146, USA",
39.775953,-105.28408,2090.328125,"24400-24712 Golden Gate Canyon Rd, Golden, CO 80403, USA",Jul 2012
40.878107,-102.805482,1132.1982421875,"29745-30375 Co Rd 81, Crook, CO 80726, USA",Oct 2007
38.813148,-106.902688,2625.195068359375,"21471-21897 CO-135, Crested Butte, CO 81224, USA",Sep 2008
37.288262,-109.396191,1369.540283203125,"UT-162, Blanding, UT 84511, USA",May 2012
40.37665,-105.222431,1651.664428710938,"9696-9898 W County Rd 18E, Loveland, CO 80537, USA",Aug 2012
39.73379,-105.179251,1767.042602539062,"16005 Mt Vernon Rd, Golden, CO 80401, USA",Aug 2015
40.52002,-104.418132,1435.643188476562,"33728-33998 CO-392, Galeton, CO 80622, USA",Jul 2015
38.092684,-103.857234,1311.531005859375,"31332-31488 Co Rd 12, Manzanola, CO 81058, USA",Jul 2012
39.989389,-105.071767,1573.129272460938,"131-173 N 120th St, Lafayette, CO 80026, USA",Jul 2015
38.910072,-104.714996,2044.295532226562,"5430 Tutt Blvd, Colorado Springs, CO 80922, USA",Aug 2011
40.554728,-103.353225,1253.972412109375,"8000-8998 Co Rd 25, Merino, CO 80741, USA",Jul 2008
39.604841,-104.722401,1843.233154296875,"E Maplewood Ave, Aurora, CO 80015, USA",Jul 2012
39.730281,-105.170349,1767.832397460938,"W Colfax Ave & US-40, Golden, CO 80401, USA",Aug 2015
39.736258,-105.180421,1766.875732421875,"16041-16091 W 12th Ave, Golden, CO 80401, USA",Jun 2012
40.001946,-106.484709,2375.839599609375,"3571-4125 Trough Rd, Colorado, USA",Oct 2009
40.053774,-102.96392,1349.221069335938,"County Rd Rr, Otis, CO 80743, USA",Oct 2007
38.911915,-104.717626,2050.557861328125,"5870 Stetson Hills Blvd, Colorado Springs, CO 80922, USA",Sep 2012
40.551347,-103.343488,1254.09423828125,"12001-12995 Co Rd 18, Merino, CO 80741, USA",Aug 2012
39.735951,-105.161744,1742.949951171875,"14367 W Colfax Ave, Lakewood, CO 80401, USA",Aug 2008
40.803215,-108.888505,1654.641235351562,"12745 CO-318, Maybell, CO 81640, USA",Sep 2008
38.992786,-105.065859,2632.54296875,"110 S Evergreen St, Woodland Park, CO 80863, USA",Sep 2012
37.588385,-108.791786,2086.29345703125,"14000-14650 County Rd CC, Pleasant View, CO 81331, USA",May 2009
40.562771,-104.850869,1520.721923828125,"38242-38998 Co Rd 23, Severance, CO 80615, USA",Jul 2012
39.067254,-104.795405,2278.049072265625,"1500-1798 Baptist Assembly Rd, Colorado Springs, CO 80921, USA",Sep 2011
37.071023,-108.128978,2001.72265625,"Co Rd 134, Hesperus, CO 81326, USA",Mar 2008
40.497469,-105.198468,1650.38720703125,"7050 Milner Mountain Ranch Rd, Loveland, CO 80538, USA",Sep 2007
38.906066,-106.21271,2710.508056640625,"33535 Wapiti Cir, Buena Vista, CO 81211, USA",Oct 2012
38.458976,-105.459831,1797.8369140625,"US-50, Canon City, CO 81212, USA",
39.130842,-108.324574,1450.443481445312,"I-70, Palisade, CO 81526, USA",Sep 2012
38.991573,-108.768304,2095.795166015625,"7011 D S Rd, Glade Park, CO 81523, USA",
38.409258,-105.580485,1880.669067382812,"25519 US-50, Cotopaxi, CO 81223, USA",
38.259176,-104.589693,1419.7744140625,"989-1385 S Joplin Ave, Pueblo, CO 81001, USA",
37.545556,-105.084994,2318.277587890625,"8200 US-160, La Veta, CO 81055, USA",
40.360357,-106.858959,2125.9619140625,"28624-28950 Co Rd 14, Steamboat Springs, CO 80487, USA",Oct 2009
38.378486,-104.707604,1557.86865234375,"1218-1220 N Scandia Dr, Pueblo West, CO 81007, USA",Aug 2007
39.738373,-104.438453,1684.203002929688,"I-70, Bennett, CO 80102, USA",
39.835442,-102.97246,1373.164428710938,"18000-18998 County Rd Rr, Akron, CO 80720, USA",Oct 2007
38.776187,-102.739122,1296.68798828125,"US-40, Kit Carson, CO 80825, USA",Oct 2012
39.738392,-104.449604,1683.89697265625,"I-70, Bennett, CO 80102, USA",Jul 2012
39.610795,-106.019503,2780.538330078125,"Dillon Cemetery Rd, Dillon, CO 80435, USA",Jul 2008
39.744448,-104.837829,1640.408325195312,"1501-1599 Sharon A Ln Dr, Aurora, CO 80045, USA",Jun 2008
39.602066,-104.773884,1755.244262695312,"18267 E Caley Pl, Aurora, CO 80016, USA",Jul 2012
39.799605,-105.006342,1599.069946289062,"5678 Pecos St, Denver, CO 80221, USA",Jun 2015
40.405851,-104.994124,1502.633666992188,"E Eisenhower Blvd & US-34 & I-25, Loveland, CO, USA",Sep 2015
40.077638,-104.716108,1530.963623046875,"5439 Co Rd 37, Fort Lupton, CO 80621, USA",Oct 2012
40.493216,-103.418914,1296.159057617188,"8000-8960 Co Rd 10, Merino, CO 80741, USA",Jul 2008
39.592346,-106.432958,2383.725830078125,"23698 US-24, Vail, CO 81657, USA",Apr 2009
39.563013,-104.832651,1771.995361328125,"8399 Concord Center Dr, Englewood, CO 80112, USA",Jun 2015
39.602066,-104.773884,1755.244262695312,"18267 E Caley Pl, Aurora, CO 80016, USA",Jul 2012
40.403806,-104.993466,1497.280151367188,"I-25, Loveland, CO 80537, USA",Jul 2015
39.557584,-104.845701,1790.985107421875,"8725 Aviator Ln, Englewood, CO 80112, USA",Jun 2015
40.500744,-106.293333,2570.15625,"Unnamed Road, Coalmont, CO 80430, USA",Oct 2007
40.646844,-102.627029,1231.250366210938,"30501 N Washington Ave, Haxtun, CO 80731, USA",Jun 2008
39.610687,-106.022217,2777.1083984375,"19224 US-6, Dillon, CO 80435, USA",Oct 2012
40.499462,-106.282501,2584.76611328125,"4998 Co Rd 28, Coalmont, CO 80430, USA",Oct 2007
39.596132,-104.774254,1781.577758789062,"18254-18264 E Euclid Pl, Aurora, CO 80016, USA",Jul 2012
40.499637,-106.283881,2582.76416015625,"4998 Co Rd 28, Coalmont, CO 80430, USA",Oct 2007
37.455165,-104.661124,1968.968627929688,"Co Rd 53.7, Aguilar, CO 81020, USA",Aug 2012
40.270302,-103.622237,1289.411865234375,"Frontage Rd, Brush, CO 80723, USA",Aug 2012
38.953748,-104.887266,2213.878173828125,"3125 Blodgett Dr, Colorado Springs, CO 80919, USA",Oct 2011
40.676312,-105.479741,2050.538818359375,"24011-24681 Poudre Canyon Rd, Bellvue, CO 80512, USA",Sep 2012
40.096545,-105.032205,1507.303344726562,"6255-6955 Co Rd 3.25, Erie, CO 80516, USA",Sep 2012
40.084479,-105.938601,2421.313232421875,"45 Railroad Ave, Granby, CO 80446, USA",Oct 2012
38.494472,-107.830058,1842.29248046875,"67001-67489 Liberty Rd, Montrose, CO 81401, USA",Aug 2012
40.677079,-105.479705,2053.671630859375,"24011-24681 Poudre Canyon Rd, Bellvue, CO 80512, USA",Sep 2012
40.080069,-105.935122,2421.853759765625,"527 Pioneer Dr, Granby, CO 80446, USA",Oct 2012
40.058197,-105.263373,1653.411499023438,"4560-4598 26th St, Boulder, CO 80301, USA",Aug 2007
40.09016,-105.949386,2423.5556640625,"531 New Church Ave, Granby, CO 80446, USA",Oct 2012
39.542211,-107.768316,1692.140502929688,"1363 Firethorn Dr, Rifle, CO 81650, USA",Sep 2012
40.19446,-104.772886,1512.828857421875,"13001-13999 Co Rd 31, Platteville, CO 80651, USA",Sep 2007
40.372232,-105.226831,1655.99169921875,"1901-1999 S County Rd 31, Loveland, CO 80537, USA",Aug 2012
39.767744,-105.559314,2410.027587890625,"658-978 Fall River Rd, Idaho Springs, CO 80452, USA",Oct 2012
39.208756,-106.345447,2892.951904296875,"US-24, Leadville, CO 80461, USA",Aug 2015
37.363532,-105.105665,2650.400390625,"17134 CO-12, La Veta, CO 81055, USA",Aug 2012
39.760543,-105.573104,2384.318603515625,"US-6, Idaho Springs, CO 80452, USA",Aug 2015
39.874039,-106.839656,2090.490234375,"25777 Colorado River Rd, McCoy, CO 80463, USA",Oct 2009
37.1942,-107.821507,2092.478759765625,"1361-1511 Co Rd 301, Durango, CO 81303, USA",Feb 2008
38.898646,-104.818035,1895.409423828125,"4601-4669 N Nevada Ave, Colorado Springs, CO 80918, USA",Aug 2015
38.838975,-107.605458,1756.473388671875,"40321 Stewart Mesa Rd, Paonia, CO 81428, USA",Oct 2012
38.04538,-108.134137,2145.26025390625,"CO-145, Placerville, CO 81430, USA",Sep 2008
38.947854,-105.902097,2732.587890625,"US-24, Hartsel, CO 80449, USA",Aug 2015
40.914426,-102.598144,1104.019165039062,"US-138, Sedgwick, CO 80749, USA",Jul 2008
39.713072,-104.678381,1713.217041015625,"100-586 N Powhaton Rd, Aurora, CO 80018, USA",Jul 2012
38.839613,-104.800412,1847.666381835938,"427-483 Bob Peters Grove, Colorado Springs, CO 80950, USA",Sep 2014
40.619995,-102.515112,1200.365844726562,"US-6, Haxtun, CO 80731, USA",Jul 2008
38.835667,-104.791045,1851.871215820312,"2010-2020 E Bijou St, Colorado Springs, CO 80909, USA",Sep 2015
40.815799,-104.60092,1651.299194335938,"Weld County Rd 49, Nunn, CO 80648, USA",
40.356916,-107.621472,1945.9560546875,"CO-13, Meeker, CO 81641, USA",Sep 2008
40.66782,-104.968531,1572.120971679688,"5862 E Co Rd 58, Fort Collins, CO 80524, USA",Sep 2007
38.552825,-107.950146,1716.958862304688,"60778-61076 US-50, Montrose, CO 81403, USA",Aug 2012
39.924693,-105.066348,1629.18994140625,"200 E Midway Blvd, Broomfield, CO 80020, USA",Jul 2012
38.838437,-104.428274,1863.783203125,"20861-20959 CO-94, Calhan, CO 80808, USA",Aug 2015
39.116299,-108.567778,1433.888793945312,"2627-2699 Partridge Ct, Grand Junction, CO 81506, USA",Jul 2012
39.943078,-107.966303,2039.940185546875,"33901-34337 CO-13, Meeker, CO 81641, USA",Oct 2012
39.287642,-106.90775,2218.975830078125,"CO-82, Colorado 81611, USA",Oct 2012
39.685827,-105.148842,1821.781005859375,"13287-13327 W Montana Pl, Lakewood, CO 80228, USA",Aug 2012
39.447259,-105.619409,2562.80224609375,"52213 US-285, Bailey, CO 80421, USA",Oct 2009
39.754513,-104.864608,1623.757446289062,"2620 Iola St, Denver, CO 80238, USA",Oct 2014
39.273638,-104.073289,1793.825317382812,"31189-32813 CO-86, Simla, CO 80835, USA",Oct 2009
40.392265,-104.920701,1505.613647460938,"27104 Coyote Ridge Ln, Johnstown, CO 80534, USA",Jul 2012
40.066415,-106.765827,2534.09765625,"35599 CO-134, Oak Creek, CO 80467, USA",Oct 2009
37.617975,-106.096919,2331.1162109375,"2476-2998 E County Rd 3 N, Monte Vista, CO 81144, USA",Oct 2012
39.673563,-105.146501,1753.9794921875,"13135-13165 W Auburn Pl, Denver, CO 80228, USA",Aug 2012
39.682102,-104.822485,1715.44189453125,"14204-14280 E Jewell Ave, Aurora, CO 80012, USA",Aug 2015
39.781074,-105.291853,2142.963134765625,"25481 Golden Gate Canyon Rd, Golden, CO 80403, USA",Jul 2012
37.872852,-109.277225,2061.766357421875,"US-491, Monticello, UT 84535, USA",May 2012
39.747424,-104.862208,1628.712890625,"10811 Montview Blvd, Aurora, CO 80010, USA",Sep 2011
39.293978,-106.919166,2193.47216796875,"14089-14499 CO-82, Colorado, USA",Oct 2012
38.596951,-107.985745,1633.4541015625,"6266-6300 Church Rd, Olathe, CO 81425, USA",Aug 2012
40.30496,-103.831742,1357.46240234375,"16283-16999 Co Rd V, Fort Morgan, CO 80701, USA",Nov 2007
39.507505,-107.65815,1715.655029296875,"2744-2766 Dry Hollow Rd, Silt, CO 81652, USA",Oct 2012
39.288617,-106.909116,2214.610595703125,"CO-82, Aspen, CO 81611, USA",Oct 2012
39.721034,-104.603278,1694.626953125,"146 N Watkins Rd, Watkins, CO 80137, USA",Jul 2012
39.685447,-104.818607,1704.24755859375,"1604 S Dawson Way, Aurora, CO 80012, USA",Oct 2011
39.94487,-104.784439,1554.602783203125,"E 136th Ave & I-76, Brighton, CO 80601, USA",Jun 2012
39.661905,-107.62284,2037.748901367188,"6000-7002 New Castle Buford Rd, New Castle, CO 81647, USA",Oct 2012
40.276126,-103.642398,1288.945556640625,"26944 Co Rd T, Brush, CO 80723, USA",Oct 2007
37.327517,-106.038346,2336.879638671875,"22999 Co Rd 12, La Jara, CO 81140, USA",Sep 2012
39.273691,-104.083288,1798.70556640625,"31001-31187 CO-86, Simla, CO 80835, USA",Oct 2009
39.02843,-103.479268,1581.85009765625,"Co Rd 109, Hugo, CO 80821, USA",Aug 2012
39.674004,-105.150785,1772.293334960938,"13447 W Iliff Ave, Lakewood, CO 80228, USA",Aug 2012
40.389597,-104.926452,1495.3837890625,"26721 Co Rd 15, Johnstown, CO 80534, USA",Jul 2012
37.647345,-106.261788,2381.49951171875,"5998 W Co Rd 5 N, Del Norte, CO 81132, USA",Oct 2012
39.811257,-105.152378,1700.921020507812,"13669-13799 W 63rd Cir, Arvada, CO 80004, USA",Oct 2012
39.7821,-105.109629,1635.076538085938,"4702-4716 CO-391, Wheat Ridge, CO 80033, USA",Aug 2015
39.645765,-105.869084,3370.9619140625,"2800 Loveland Pass Rd, Dillon, CO 80435, USA",Feb 2011
40.250084,-104.012832,1371.375732421875,"US-6, Wiggins, CO 80654, USA",Sep 2015
40.03161,-105.131018,1570.598510742188,"2400-3280 95th St, Boulder, CO 80301, USA",Aug 2015
39.040166,-107.986801,3129.994384765625,"20032-20060 Forest Rd 121, Cedaredge, CO 81413, USA",Sep 2008
39.862685,-105.052634,1676.353393554688,"9150 Sheridan Blvd, Westminster, CO 80031, USA",Jun 2012
40.03161,-105.131018,1570.598510742188,"2400-3280 95th St, Boulder, CO 80301, USA",Aug 2015
38.340167,-104.605752,1472.734497070312,"2137-2165 Co Rd 501, Pueblo, CO 81008, USA",Jun 2012
40.518788,-107.396986,1905.3369140625,"97862-97866 US-40, Hayden, CO 81639, USA",Sep 2011
40.517123,-107.990149,1832.254150390625,"US-40, Craig, CO 81625, USA",Sep 2011
39.723977,-104.517328,1711.5263671875,"39801 E Co Rd 6, Bennett, CO 80102, USA",Jul 2012
40.01841,-105.074495,1586.595336914062,"1672-2250 N 119th St, Lafayette, CO 80026, USA",Jul 2015
39.120291,-108.377355,1481.940795898438,"I-70, Palisade, CO 81526, USA",Sep 2012
39.812529,-105.155061,1700.614868164062,"13698-13848 W 64th Ave, Arvada, CO 80004, USA",Aug 2015
37.406225,-103.349019,1633.903076171875,"CO-109, Kim, CO 81049, USA",Aug 2012
37.293179,-108.044288,2487.622802734375,"10624 US-160, Hesperus, CO 81326, USA",May 2012
40.484234,-104.886097,1458.553588867188,"423 Wind River Dr, Windsor, CO 80550, USA",Jun 2012
39.744911,-104.996021,1591.422485351562,"1400-1428 Champa St, Denver, CO 80202, USA",May 2014
40.517375,-107.988912,1832.970947265625,"US-40, Craig, CO 81625, USA",Sep 2011
38.576902,-106.922322,2369.86572265625,"2082 CO-135, Gunnison, CO 81230, USA",Sep 2012
40.714377,-105.076077,1613.092529296875,"240-342 Hawks Nest Way, Fort Collins, CO 80524, USA",Jun 2012
39.743145,-104.997875,1588.082153320312,"1279-1289 Stout St, Denver, CO 80202, USA",May 2014
39.855643,-106.081032,2707.61376953125,"19302 Co Rd 3, Parshall, CO 80468, USA",Sep 2009
40.487982,-104.89406,1461.035278320312,"601 Hillspire Dr, Windsor, CO 80550, USA",Jun 2012
39.566166,-105.913286,3712.44287109375,"Unnamed Road, Keystone, CO 80435, USA",
39.787431,-105.11719,1639.803344726562,"10700 W 50th Ave, Wheat Ridge, CO 80033, USA",Jul 2012
38.367988,-104.687408,1534.571899414062,"1129 E Linda Ave, Pueblo West, CO 81007, USA",Aug 2012
40.494169,-104.87816,1470.904296875,"9594 Co Rd 70, Windsor, CO 80550, USA",Jul 2012
39.425926,-107.11291,2219.8369140625,"750 Kings Row Ave, Carbondale, CO 81623, USA",Oct 2012
39.187741,-104.831713,2139.771240234375,"4000-4198 E Greenland Rd, Castle Rock, CO 80104, USA",Sep 2007
40.320153,-103.578618,1271.664306640625,"30708-30750 Co Rd W, Hillrose, CO 80733, USA",Oct 2007
40.379376,-104.558568,1409.761840820312,"26039-26399 Rangeview Dr, Kersey, CO 80644, USA",Sep 2007
40.058047,-105.043816,1533.009399414062,"3942 County Rd 1 1/2, Erie, CO 80516, USA",Jul 2015
40.567076,-104.920997,1526.736450195312,"7291 Co Rd 80, Fort Collins, CO 80524, USA",Jun 2012
37.732685,-107.718619,3202.77099609375,"US-550, Durango, CO 81301, USA",Dec 2007
40.406239,-104.851193,1499.791748046875,"10998 US-34, Greeley, CO 80634, USA",Oct 2012
40.268154,-103.689467,1298.004150390625,"US-6, Brush, CO 80723, USA",Aug 2012
38.383336,-104.646057,1527.214965820312,"1248-1270 Blazing Trail Ln, Pueblo West, CO 81007, USA",Aug 2007
39.079603,-108.530794,1409.984985351562,"510 Eastgate Ct, Grand Junction, CO 81501, USA",Jul 2012
40.310228,-103.612333,1276.486938476562,"21082-21998 Co Rd 28.5, Brush, CO 80723, USA",Oct 2007
38.213368,-103.766565,1312.908569335938,"6915 County Lane 17, Ordway, CO 81063, USA",Jul 2012
39.085091,-108.53281,1411.855346679688,"553 Cindy Ann Rd, Grand Junction, CO 81501, USA",Jul 2012
38.395787,-107.461514,2462.09765625,"1330-2510 US-50, Gunnison, CO 81230, USA",Sep 2012
39.114386,-104.598124,2186.87109375,"19095-20431 Meridian Rd, Elbert, CO 80106, USA",May 2009
38.777732,-105.56853,2690.50244140625,"6504 CO-9, Guffey, CO 80820, USA",Oct 2012
39.342569,-105.772619,2840.377685546875,"2421-2429 Tarryall Rd, Jefferson, CO 80456, USA",Sep 2009
39.188361,-104.85118,2100.16650390625,"E Greenland Rd & I-25, Larkspur, CO 80118, USA",Sep 2011
39.235809,-104.762483,2147.72802734375,"8148-8434 S Spring Valley Rd, Castle Rock, CO 80104, USA",Sep 2009
38.886552,-104.782485,1923.635131835938,"2384-2398 Biltmore Ct, Colorado Springs, CO 80907, USA",Sep 2015
38.837968,-105.636508,2882.42578125,"6233-7251 CO-9, Guffey, CO 80820, USA",Oct 2012
37.263273,-108.54627,2461.6201171875,"Wetherill Mesa Rd, Mesa Verde National Park, CO 81330, USA",Jul 2013
39.100763,-105.025543,2830.599609375,"Rampart Range Rd, Woodland Park, CO 80863, USA",Sep 2009
39.949316,-104.131885,1476.055419921875,"Horrogate Rd, Byers, CO 80103, USA",Jul 2008
39.063296,-108.49654,1407.033325195312,"401-405 30 Rd, Grand Junction, CO 81504, USA",Jul 2012
37.966706,-103.729746,1289.97705078125,"22957 Co Rd 19, Rocky Ford, CO 81067, USA",Sep 2012
37.262854,-108.52414,2461.2099609375,"Wetherill Mesa Rd, Colorado, USA",Jul 2013
37.743352,-104.493107,1817.16162109375,"CO-10, Walsenburg, CO 81089, USA",Jul 2012
40.591351,-105.129029,1550.062744140625,"317 N Hollywood St, Fort Collins, CO 80521, USA",Jun 2012
39.684545,-104.875261,1682.268188476562,"1700-1798 S Dayton St, Aurora, CO 80247, USA",Oct 2014
38.518948,-107.902303,1751.322998046875,"63458-63915 Juniper Rd, Montrose, CO 81401, USA",Aug 2012
40.938766,-108.249422,2002.474365234375,"Co Rd 4, Craig, CO 81625, USA",Aug 2008
39.81154,-103.742858,1455.147216796875,"5601-6723 Winview Rd, Deer Trail, CO 80105, USA",Jul 2008
39.905775,-108.292989,1867.514038085938,"27459-27581 Co Rd 5, Rifle, CO 81650, USA",Oct 2012
40.061892,-107.423358,2372.88623046875,"29120-29208 County Rd 8, Meeker, CO 81641, USA",Jul 2008
40.109402,-104.529714,1520.866821289062,"26368 Interstate 76 Frontage Rd, Keenesburg, CO 80643, USA",Jul 2015
40.083012,-109.20493,1629.366577148438,"Old Bonanza Hwy, Vernal, UT 84078, USA",Sep 2008
40.49209,-104.488804,1420.4501953125,"33505-33999 Weld Co Rd 61, Gill, CO 80624, USA",Sep 2009
38.573599,-104.934756,1961.104858398438,"17710 CO-115, Colorado Springs, CO 80926, USA",Aug 2015
40.012287,-105.032224,1568.115600585938,"1215 Single Tree Ln, Erie, CO 80516, USA",Aug 2012
38.258268,-104.840333,1550.627685546875,"8300-8378 CO-96, Pueblo, CO 81005, USA",Oct 2012
39.041562,-104.200477,2028.5048828125,"33801-34095 Harrisville Rd, Calhan, CO 80808, USA",Jul 2012
40.027217,-105.040153,1544.627807617188,"1154 Columbine Way, Erie, CO 80516, USA",Aug 2012
38.867326,-104.659857,1996.149047851562,"US-24, Colorado Springs, CO 80915, USA",Aug 2015
38.258275,-104.83722,1543.968505859375,"8290-8298 CO-96, Pueblo, CO 81005, USA",Oct 2012
40.397016,-103.362637,1270.635986328125,"I-76, Akron, CO 80720, USA",Jul 2015
38.214657,-104.571409,1471.217529296875,"1688-1866 Lime Rd, Pueblo, CO 81006, USA",Jun 2012
39.739892,-104.086251,1554.293212890625,"76962-77698 15th Ave, Byers, CO 80103, USA",Jul 2012
38.115439,-103.875561,1300.145874023438,"33114 Co Rd 11, Manzanola, CO 81058, USA",Jun 2012
40.464387,-106.791594,2233.87353515625,"2782 Trails Edge, Steamboat Springs, CO 80487, USA",Mar 2011
40.219753,-103.792187,1319.328735351562,"15001-15491 Sherman Street Rd, Fort Morgan, CO 80701, USA",Jul 2008
38.748613,-103.485533,1547.5615234375,"31064-31998 Co Rd T, Karval, CO 80823, USA",Aug 2012
38.475729,-107.835023,1815.119384765625,"1101-1149 Rossehl Ln, Montrose, CO 81401, USA",Aug 2012
39.986875,-104.669445,1559.415283203125,"27040-27444 E 160th Ave, Brighton, CO 80603, USA",Sep 2007
37.789788,-107.943338,3022.39794921875,"CO-145, Durango, CO 81301, USA",Jan 2008
37.480835,-108.646351,2009.544311523438,"18553-18699 Co Rd 22, Cortez, CO 81321, USA",Jan 2008
40.682173,-106.293823,2475.26123046875,"CO-125, Walden, CO 80480, USA",Sep 2012
39.092081,-106.540878,3238.45654296875,"CO-82, Aspen, CO 81611, USA",Aug 2015
39.295208,-103.879258,1725.67333984375,"CO-86, Colorado, USA",Mar 2009
37.406792,-102.606307,1323.632568359375,"801-899 E 8th Ave, Springfield, CO 81073, USA",Aug 2012
39.079569,-106.53271,3172.24169921875,"12263 CO-82, Buena Vista, CO 81211, USA",Aug 2015
40.198204,-105.526986,2585.04833984375,"14321 CO-7 BUS, Allenspark, CO 80510, USA",Sep 2007
40.233213,-104.92859,1479.232299804688,"6562 Co Rd 34, Platteville, CO 80651, USA",Oct 2012
39.148308,-103.976322,1800.255859375,"19076-19978 Co Rd 149, Matheson, CO 80830, USA",Oct 2009
38.605861,-106.063916,2228.027099609375,"Co Rd 195 A, Salida, CO 81201, USA",Oct 2012
40.624103,-104.522834,1510.877075195312,"28000-29384 Co Rd 88, Ault, CO 80610, USA",Oct 2007
38.49785,-105.341938,1913.906616210938,"43883-44227 US-50, Canon City, CO 81212, USA",Aug 2015
39.714012,-104.794262,1665.048706054688,"16510 Hughes Dr, Aurora, CO 80011, USA",Sep 2012
38.114489,-103.883944,1303.942138671875,"US-50, Manzanola, CO 81058, USA",Aug 2015
39.491455,-104.443473,1832.083374023438,"11890 Co Rd 174, Kiowa, CO 80117, USA",Sep 2009
37.629031,-102.620415,1333.446899414062,"US-385, Springfield, CO 81073, USA",Sep 2012
39.970345,-105.068321,1604.288208007812,"Northwest Pkwy, Broomfield, CO, USA",Jul 2015
39.951964,-105.804396,2665.460693359375,"380-542 Co Rd 8, Fraser, CO 80442, USA",Oct 2012
40.003573,-105.20359,1621.930541992188,"6426-6456 Baseline Rd, Boulder, CO 80303, USA",Jul 2012
39.422728,-107.110955,2170.8271484375,"1320 Green Meadow, Carbondale, CO 81623, USA",Oct 2012
40.368036,-105.222109,1717.369750976562,"2100-2422 S County Rd 31, Loveland, CO 80537, USA",Aug 2012
40.053823,-106.333756,2248.18798828125,"36195 US-40, Kremmling, CO 80459, USA",Oct 2012
40.791248,-104.924513,1717.648681640625,"54500-54998 Co Rd 15, Carr, CO 80612, USA",Sep 2007
40.788968,-104.924603,1717.796875,"54001-54499 Co Rd 15, Carr, CO 80612, USA",Sep 2007
38.386868,-105.091559,1562.673095703125,"16701-17005 CO-115, Florence, CO 81226, USA",Jul 2012
37.193214,-106.955365,2221.892578125,"5508 US-84, Pagosa Springs, CO 81147, USA",Dec 2007
38.945756,-108.304571,1692.408447265625,"500-2668 Divide Rd, Whitewater, CO 81527, USA",Jul 2012
40.29642,-104.941732,1517.73486328125,"20233-20459 Colorado Blvd, Johnstown, CO 80534, USA",Sep 2012
39.59445,-106.523205,2570.736572265625,"Bottom Lift 10, Avon, CO 81620, USA",
40.225701,-104.07354,1386.225952148438,"169 E 5th Ave, Wiggins, CO 80654, USA",Aug 2012
40.702676,-102.948671,1299.103271484375,"33001-33799 Co Rd 38, Fleming, CO 80728, USA",Nov 2007
